ZipCode,Latitude,Longitude,ResidenceCity,State,ResidenceCounty,Type
92801,33.640302,-117.769442,ANAHEIM,CA,ORANGE,STANDARD
96703,22.055787,-159.454519,ANAHOLA,HI,KAUAI,PO BOX ONLY
77514,29.662044,-94.592995,ANAHUAC,TX,CHAMBERS,STANDARD
99721,66.693255,-153.993988,ANAKTUVUK PASS,AK,NORTH SLOPE,PO BOX ONLY
18320,41.071213,-75.236436,ANALOMINK,PA,MONROE,PO BOX ONLY
58710,47.926998,-100.284856,ANAMOOSE,ND,MCHENRY,STANDARD
52205,42.10352,-91.240145,ANAMOSA,IA,JONES,STANDARD
610,18.288685,-67.139696,ANASCO,PR,ANASCO,STANDARD
99401,46.121593,-117.17858,ANATONE,WA,ASOTIN,STANDARD
24808,37.375246,-81.653889,ANAWALT,WV,MCDOWELL,STANDARD
61720,40.568549,-88.722113,ANCHOR,IL,MCLEAN,STANDARD
99556,59.837116,-151.70781,ANCHOR POINT,AK,KENAI PENINSULA,STANDARD
99501,61.287624,-149.486981,ANCHORAGE,AK,ANCHORAGE,STANDARD
48004,42.824095,-82.66522,ANCHORVILLE,MI,SAINT CLAIR,PO BOX ONLY
61311,41.042631,-88.864211,ANCONA,IL,LIVINGSTON,STANDARD
12502,42.067399,-73.657698,ANCRAM,NY,COLUMBIA,STANDARD
12503,42.043039,-73.587575,ANCRAMDALE,NY,COLUMBIA,STANDARD
67001,37.779733,-97.636619,ANDALE,KS,SEDGWICK,STANDARD
36420,31.304166,-86.386398,ANDALUSIA,AL,COVINGTON,STANDARD
29621,34.492718,-82.638297,ANDERSON,SC,ANDERSON,STANDARD
98303,47.156263,-122.706706,ANDERSON ISLAND,WA,PIERCE,STANDARD
31711,32.155949,-84.163983,ANDERSONVILLE,GA,SUMTER,STANDARD
13731,42.12923,-74.843187,ANDES,NY,DELAWARE,STANDARD
1810,42.647991,-71.165685,ANDOVER,MA,ESSEX,STANDARD
18211,40.744932,-75.83155,ANDREAS,PA,SCHUYLKILL,STANDARD
52030,42.164053,-90.61074,ANDREW,IA,JACKSON,PO BOX ONLY
28901,35.170731,-83.87111,ANDREWS,NC,CHEROKEE,STANDARD
20762,38.806207,-76.875551,ANDREWS AIR FORCE BASE,MD,PRINCE GEORGES,STANDARD
58212,47.766493,-98.043481,ANETA,ND,NELSON,STANDARD
84510,37.748946,-110.22691,ANETH,UT,SAN JUAN,PO BOX ONLY
87710,36.512495,-104.919697,ANGEL FIRE,NM,COLFAX,STANDARD
59312,46.017965,-106.99199,ANGELA,MT,ROSEBUD,STANDARD
611,18.279531,-66.80217,ANGELES,PR,UTUADO,PO BOX ONLY
14709,42.217609,-78.090559,ANGELICA,NY,ALLEGANY,STANDARD
95222,38.052816,-120.618608,ANGELS CAMP,CA,CALAVERAS,STANDARD
92305,34.153818,-116.512262,ANGELUS OAKS,CA,SAN BERNARDINO,STANDARD
70426,30.915579,-89.882844,ANGIE,LA,WASHINGTON,STANDARD
27501,35.478164,-78.729411,ANGIER,NC,HARNETT,STANDARD
56711,48.875164,-94.885668,ANGLE INLET,MN,LAKE OF THE WOODS,PO BOX ONLY
77515,29.154269,-95.406577,ANGLETON,TX,BRAZORIA,STANDARD
14006,42.823386,-78.858355,ANGOLA,NY,ERIE,STANDARD
99820,57.500525,-134.585954,ANGOON,AK,SKAGWAY HOONAH ANGOON,PO BOX ONLY
55703,47.753747,-92.756769,ANGORA,MN,SAINT LOUIS,STANDARD
38721,32.973917,-90.831601,ANGUILLA,MS,SHARKEY,STANDARD
56712,47.836367,-96.3504,ANGUS,MN,POLK,STANDARD
94508,38.57145,-122.450215,ANGWIN,CA,NAPA,STANDARD
99557,60.314735,-163.118947,ANIAK,AK,BETHEL,PO BOX ONLY
88020,32.053042,-108.906944,ANIMAS,NM,HIDALGO,STANDARD
15711,41.171119,-78.913113,ANITA,PA,JEFFERSON,STANDARD
54408,45.008812,-89.357822,ANIWA,WI,MARATHON,STANDARD
50015,41.672687,-93.572173,ANKENY,IA,POLK,UNIQUE
26323,39.258671,-80.287544,ANMOORE,WV,HARRISON,PO BOX ONLY
48103,42.266638,-83.849042,ANN ARBOR,MI,WASHTENAW,STANDARD
45302,40.407239,-84.203271,ANNA,OH,SHELBY,STANDARD
34216,27.529113,-82.731722,ANNA MARIA,FL,MANATEE,PO BOX ONLY
84711,38.716845,-112.065687,ANNABELLA,UT,SEVIER,PO BOX ONLY
63330,39.253624,-90.814756,ANNADA,MO,PIKE,STANDARD
8801,40.631008,-74.890685,ANNANDALE,NJ,HUNTERDON,STANDARD
12504,42.035434,-73.909234,ANNANDALE ON HUDSON,NY,DUTCHESS,STANDARD
21401,38.967311,-76.610143,ANNAPOLIS,MD,ANNE ARUNDEL,STANDARD
20701,39.1332,-76.798843,ANNAPOLIS JUNCTION,MD,HOWARD,STANDARD
61234,41.425519,-89.924636,ANNAWAN,IL,HENRY,STANDARD
36721,32.048079,-87.26226,ANNEMANIE,AL,WILCOX,STANDARD
36201,33.759768,-85.792328,ANNISTON,AL,CALHOUN,STANDARD
75550,33.582918,-94.915595,ANNONA,TX,RED RIVER,STANDARD
17003,40.352637,-76.435873,ANNVILLE,PA,LEBANON,STANDARD
55303,45.282482,-93.418574,ANOKA,MN,ANOKA,STANDARD
68813,41.620773,-99.864392,ANSELMO,NE,CUSTER,STANDARD
68814,41.289827,-99.381735,ANSLEY,NE,CUSTER,STANDARD
4911,44.81062,-69.912885,ANSON,ME,SOMERSET,STANDARD
6401,41.342514,-73.070301,ANSONIA,CT,NEW HAVEN,STANDARD
28007,35.021874,-80.085232,ANSONVILLE,NC,ANSON,PO BOX ONLY
25812,38.135025,-81.087871,ANSTED,WV,FAYETTE,STANDARD
59211,48.700718,-104.360729,ANTELOPE,MT,SHERIDAN,STANDARD
17720,41.186545,-77.218368,ANTES FORT,PA,LYCOMING,PO BOX ONLY
51004,42.336668,-95.962495,ANTHON,IA,WOODBURY,STANDARD
32617,29.337795,-82.082367,ANTHONY,FL,MARION,STANDARD
54409,45.160809,-89.093942,ANTIGO,WI,LANGLADE,STANDARD
84712,37.729535,-110.543374,ANTIMONY,UT,GARFIELD,STANDARD
37011,36.170556,-86.8825,ANTIOCH,TN,DAVIDSON,STANDARD
58711,48.813251,-101.227611,ANTLER,ND,BOTTINEAU,STANDARD
74523,34.215441,-95.626306,ANTLERS,OK,PUSHMATAHA,STANDARD
71922,34.146678,-93.653733,ANTOINE,AR,PIKE,PO BOX ONLY
79313,33.770506,-102.192713,ANTON,TX,HOCKLEY,STANDARD
87711,34.781908,-104.718891,ANTON CHICO,NM,GUADALUPE,STANDARD
81120,37.135059,-106.190367,ANTONITO,CO,CONEJOS,STANDARD
3440,43.044535,-71.971353,ANTRIM,NH,HILLSBOROUGH,STANDARD
13608,44.148052,-75.759103,ANTWERP,NY,JEFFERSON,STANDARD
99558,65.226375,-151.025085,ANVIK,AK,YUKON KOYUKUK,PO BOX ONLY
92539,33.524988,-116.679174,ANZA,CA,RIVERSIDE,STANDARD
73006,34.891016,-98.361483,APACHE,OK,CADDO,STANDARD
85217,33.393398,-111.478975,APACHE JUNCTION,AZ,PINAL,STANDARD
32320,29.819333,-84.852937,APALACHICOLA,FL,FRANKLIN,STANDARD
13732,42.049798,-76.181009,APALACHIN,NY,TIOGA,STANDARD
27502,35.748012,-78.834012,APEX,NC,WAKE,STANDARD
37302,35.017572,-85.018914,APISON,TN,HAMILTON,STANDARD
50604,42.657249,-92.895287,APLINGTON,IA,BUTLER,STANDARD
9007,,,APO,AE,,MILITARY
15613,40.436827,-79.617178,APOLLO,PA,WESTMORELAND,STANDARD
33572,27.84579,-82.331983,APOLLO BEACH,FL,HILLSBOROUGH,STANDARD
32703,28.635425,-81.488843,APOPKA,FL,ORANGE,STANDARD
24216,36.940452,-82.665879,APPALACHIA,VA,WISE,STANDARD
44606,40.733099,-81.763389,APPLE CREEK,OH,WAYNE,STANDARD
25502,38.657528,-82.10679,APPLE GROVE,WV,MASON,STANDARD
61001,42.454161,-90.118471,APPLE RIVER,IL,JO DAVIESS,STANDARD
75926,31.105786,-95.138794,APPLE SPRINGS,TX,TRINITY,STANDARD
92307,34.839964,-115.967051,APPLE VALLEY,CA,SAN BERNARDINO,STANDARD
48401,43.35159,-82.670835,APPLEGATE,MI,SANILAC,STANDARD
14008,43.291696,-78.626944,APPLETON,NY,NIAGARA,STANDARD
64724,38.167943,-93.882831,APPLETON CITY,MO,SAINT CLAIR,STANDARD
30802,33.573999,-82.312058,APPLING,GA,COLUMBIA,STANDARD
24522,37.356134,-78.848202,APPOMATTOX,VA,APPOMATTOX,STANDARD
95001,37.05297,-121.949418,APTOS,CA,SANTA CRUZ,STANDARD
13020,42.823968,-76.062425,APULIA STATION,NY,ONONDAGA,PO BOX ONLY
20608,38.588843,-76.712639,AQUASCO,MD,PRINCE GEORGES,STANDARD
18012,40.813281,-75.59202,AQUASHICOLA,PA,CARBON,PO BOX ONLY
11931,40.922326,-72.637078,AQUEBOGUE,NY,SUFFOLK,PO BOX ONLY
76622,31.987167,-97.108113,AQUILLA,TX,HILL,STANDARD
35016,34.393855,-86.365403,ARAB,AL,MARSHALL,STANDARD
31712,31.849613,-83.7277,ARABI,GA,CRISP,STANDARD
30104,34.053167,-85.079865,ARAGON,GA,POLK,STANDARD
78335,27.912454,-97.188437,ARANSAS PASS,TX,SAN PATRICIO,STANDARD
73620,35.566643,-98.960209,ARAPAHO,OK,CUSTER,STANDARD
28510,35.034156,-76.798574,ARAPAHOE,NC,PAMLICO,STANDARD
24053,36.612434,-80.504446,ARARAT,VA,PATRICK,STANDARD
63432,40.453333,-92.1474,ARBELA,MO,SCOTLAND,STANDARD
81121,37.109225,-107.31183,ARBOLES,CO,ARCHULETA,PO BOX ONLY
83212,42.512788,-112.542643,ARBON,ID,POWER,STANDARD
24915,38.387966,-79.990585,ARBOVALE,WV,POCAHONTAS,STANDARD
95912,39.0134,-121.996852,ARBUCKLE,CA,COLUSA,STANDARD
63821,36.064878,-90.229246,ARBYRD,MO,DUNKLIN,STANDARD
14009,42.597171,-78.37463,ARCADE,NY,WYOMING,STANDARD
15712,40.781719,-78.853612,ARCADIA,PA,INDIANA,PO BOX ONLY
45304,40.126915,-84.539928,ARCANUM,OH,DARKE,STANDARD
95518,40.881383,-123.984232,ARCATA,CA,HUMBOLDT,STANDARD
97102,45.810934,-123.962989,ARCH CAPE,OR,CLATSOP,PO BOX ONLY
18403,41.487598,-75.533403,ARCHBALD,PA,LACKAWANNA,STANDARD
43502,41.578355,-84.25106,ARCHBOLD,OH,FULTON,STANDARD
32618,29.569316,-82.506445,ARCHER,FL,ALACHUA,STANDARD
76351,33.556215,-98.624934,ARCHER CITY,TX,ARCHER,PO BOX ONLY
71218,32.409446,-91.732788,ARCHIBALD,LA,RICHLAND,PO BOX ONLY
64725,38.521563,-94.352149,ARCHIE,MO,CASS,STANDARD
56113,44.382668,-96.1842,ARCO,MN,LINCOLN,STANDARD
19420,40.152871,-75.456719,ARCOLA,PA,MONTGOMERY,PO BOX ONLY
99722,65.226375,-151.025085,ARCTIC VILLAGE,AK,YUKON KOYUKUK,PO BOX ONLY
15615,40.360619,-79.743317,ARDARA,PA,WESTMORELAND,STANDARD
10910,41.386195,-74.125718,ARDEN,NY,ORANGE,PO BOX ONLY
98811,47.708473,-120.329107,ARDENVOIR,WA,CHELAN,PO BOX ONLY
19003,39.998811,-75.30793,ARDMORE,PA,DELAWARE,STANDARD
58213,48.237795,-97.275528,ARDOCH,ND,WALSH,STANDARD
10502,41.015096,-73.841478,ARDSLEY,NY,WESTCHESTER,STANDARD
10503,41.025947,-73.87185,ARDSLEY ON HUDSON,NY,WESTCHESTER,PO BOX ONLY
612,18.450674,-66.698262,ARECIBO,PR,ARECIBO,STANDARD
50605,42.804004,-92.985938,AREDALE,IA,BUTLER,STANDARD
53503,43.119643,-89.947679,ARENA,WI,IOWA,STANDARD
88022,32.783939,-108.185406,ARENAS VALLEY,NM,GRANT,STANDARD
17303,39.923644,-77.300085,ARENDTSVILLE,PA,ADAMS,PO BOX ONLY
62611,39.913938,-90.370736,ARENZVILLE,IL,CASS,STANDARD
62501,39.965322,-88.848695,ARGENTA,IL,MACON,STANDARD
41121,38.511714,-82.872362,ARGILLITE,KY,GREENUP,STANDARD
67004,37.248959,-97.690887,ARGONIA,KS,SUMNER,STANDARD
54511,45.711791,-88.810386,ARGONNE,WI,FOREST,STANDARD
46501,41.242669,-86.248052,ARGOS,IN,MARSHALL,STANDARD
58005,47.057026,-96.975162,ARGUSVILLE,ND,CASS,STANDARD
12809,43.280711,-73.484828,ARGYLE,NY,WASHINGTON,STANDARD
98603,45.999338,-122.442472,ARIEL,WA,COWLITZ,STANDARD
83214,42.566743,-112.259209,ARIMO,ID,BANNOCK,STANDARD
51520,41.979124,-95.450804,ARION,IA,CRAWFORD,STANDARD
34679,28.430213,-82.661555,ARIPEKA,FL,PASCO,PO BOX ONLY
50831,40.931394,-94.219334,ARISPE,IA,UNION,PO BOX ONLY
17920,40.816696,-76.350279,ARISTES,PA,COLUMBIA,PO BOX ONLY
36311,31.455485,-85.633907,ARITON,AL,DALE,STANDARD
85601,31.970131,-111.890713,ARIVACA,AZ,PIMA,PO BOX ONLY
85223,32.745169,-111.603327,ARIZONA CITY,AZ,PINAL,STANDARD
40902,36.769184,-83.708181,ARJAY,KY,BELL,STANDARD
23003,37.432335,-76.601616,ARK,VA,GLOUCESTER,PO BOX ONLY
38602,34.686272,-90.106756,ARKABUTLA,MS,TATE,PO BOX ONLY
71923,34.031343,-93.111452,ARKADELPHIA,AR,CLARK,STANDARD
67005,37.149582,-96.904215,ARKANSAS CITY,KS,COWLEY,STANDARD
54721,44.602774,-92.062219,ARKANSAW,WI,PEPIN,STANDARD
54613,44.079992,-89.803877,ARKDALE,WI,ADAMS,STANDARD
74901,35.202297,-94.551914,ARKOMA,OK,LE FLORE,STANDARD
14807,42.465145,-77.57387,ARKPORT,NY,STEUBEN,STANDARD
12406,42.141725,-74.572054,ARKVILLE,NY,DELAWARE,STANDARD
59821,47.220055,-114.024625,ARLEE,MT,LAKE,STANDARD
35541,34.095345,-87.188237,ARLEY,AL,WINSTON,STANDARD
2474,42.417595,-71.159696,ARLINGTON,MA,MIDDLESEX,STANDARD
2475,42.446396,-71.459405,ARLINGTON HEIGHTS,MA,MIDDLESEX,STANDARD
66712,37.557295,-94.694906,ARMA,KS,CRAWFORD,STANDARD
48005,42.850051,-82.894993,ARMADA,MI,MACOMB,STANDARD
15920,40.460262,-79.009721,ARMAGH,PA,INDIANA,STANDARD
15616,40.360223,-79.439801,ARMBRUST,PA,WESTMORELAND,PO BOX ONLY
61721,40.36129,-89.323143,ARMINGTON,IL,TAZEWELL,STANDARD
82630,42.966192,-106.807047,ARMINTO,WY,NATRONA,STANDARD
93202,36.316529,-119.704594,ARMONA,CA,KINGS,STANDARD
10504,41.075185,-73.761247,ARMONK,NY,WESTCHESTER,STANDARD
72310,35.852046,-89.972762,ARMOREL,AR,MISSISSIPPI,PO BOX ONLY
57313,43.341035,-98.398964,ARMOUR,SD,DOUGLAS,STANDARD
50514,43.407517,-94.531703,ARMSTRONG,IA,EMMET,STANDARD
54103,45.672311,-88.530545,ARMSTRONG CREEK,WI,FOREST,STANDARD
30105,34.479253,-85.149208,ARMUCHEE,GA,FLOYD,STANDARD
70512,30.474902,-91.967292,ARNAUDVILLE,LA,SAINT LANDRY,STANDARD
58835,47.807748,-103.438887,ARNEGARD,ND,MCKENZIE,STANDARD
25007,37.82156,-81.409586,ARNETT,WV,RALEIGH,STANDARD
21012,39.031461,-76.623203,ARNOLD,MD,ANNE ARUNDEL,STANDARD
37389,35.497637,-86.07482,ARNOLD AFB,TN,COFFEE,STANDARD
51331,43.377945,-95.24015,ARNOLDS PARK,IA,DICKINSON,STANDARD
25234,38.828582,-81.132151,ARNOLDSBURG,WV,CALHOUN,STANDARD
30619,33.888662,-83.222254,ARNOLDSVILLE,GA,OGLETHORPE,STANDARD
16911,41.77197,-77.242228,ARNOT,PA,TIOGA,PO BOX ONLY
97902,42.915641,-117.497988,AROCK,OR,MALHEUR,PO BOX ONLY
22709,38.428509,-78.267848,ARODA,VA,MADISON,STANDARD
60910,41.091582,-87.684284,AROMA PARK,IL,KANKAKEE,PO BOX ONLY
95004,36.864154,-121.647608,AROMAS,CA,MONTEREY,STANDARD
15617,40.360223,-79.439801,ARONA,PA,WESTMORELAND,PO BOX ONLY
75750,32.27795,-95.067302,ARP,TX,SMITH,STANDARD
54410,44.535658,-90.007245,ARPIN,WI,WOOD,STANDARD
87930,33.042613,-107.170508,ARREY,NM,SIERRA,STANDARD
80804,39.316461,-103.323143,ARRIBA,CO,LINCOLN,STANDARD
22922,37.690183,-78.947944,ARRINGTON,VA,NELSON,STANDARD
65320,39.069352,-92.948668,ARROW ROCK,MO,SALINE,PO BOX ONLY
61722,40.447857,-88.632584,ARROWSMITH,IL,MCLEAN,STANDARD
714,17.96751,-66.04138,ARROYO,PR,ARROYO,STANDARD
93420,35.292432,-120.655743,ARROYO GRANDE,CA,SAN LUIS OBISPO,STANDARD
87513,36.53294,-105.656752,ARROYO HONDO,NM,TAOS,PO BOX ONLY
87514,36.520002,-105.534027,ARROYO SECO,NM,TAOS,PO BOX ONLY
76820,30.720372,-99.100089,ART,TX,MASON,STANDARD
17211,39.755155,-78.406388,ARTEMAS,PA,BEDFORD,STANDARD
40903,36.839539,-83.850573,ARTEMUS,KY,KNOX,STANDARD
39736,33.411531,-88.644261,ARTESIA,MS,LOWNDES,PO BOX ONLY
78001,28.338951,-99.098369,ARTESIA WELLS,TX,LA SALLE,STANDARD
57314,44.020961,-98.01144,ARTESIAN,SD,SANBORN,STANDARD
37707,36.566257,-83.636479,ARTHUR,TN,CLAIBORNE,STANDARD
75411,33.65973,-95.582906,ARTHUR CITY,TX,LAMAR,STANDARD
26520,39.458091,-79.688154,ARTHURDALE,WV,PRESTON,PO BOX ONLY
25008,37.940013,-81.354496,ARTIE,WV,RALEIGH,STANDARD
95913,39.698298,-122.168928,ARTOIS,CA,GLENN,PO BOX ONLY
80001,39.522014,-105.223945,ARVADA,CO,JEFFERSON,STANDARD
11692,40.5923,-73.793273,ARVERNE,NY,QUEENS,STANDARD
58214,47.925956,-97.494107,ARVILLA,ND,GRAND FORKS,STANDARD
93203,35.311064,-118.659604,ARVIN,CA,KERN,STANDARD
23004,37.563225,-78.53643,ARVONIA,VA,BUCKINGHAM,STANDARD
41712,37.363778,-83.154594,ARY,KY,PERRY,STANDARD
96922,13.444257,144.786297,ASAN,GU,GUAM,STANDARD
8802,40.695034,-75.028089,ASBURY,NJ,WARREN,STANDARD
7712,40.250725,-74.048582,ASBURY PARK,NJ,MONMOUTH,STANDARD
5030,43.410672,-72.429777,ASCUTNEY,VT,WINDSOR,PO BOX ONLY
28420,34.06493,-78.494942,ASH,NC,BRUNSWICK,STANDARD
72513,36.234637,-91.568849,ASH FLAT,AR,SHARP,STANDARD
86320,34.970209,-112.263974,ASH FORK,AZ,YAVAPAI,PO BOX ONLY
65604,37.311381,-93.578642,ASH GROVE,MO,GREENE,STANDARD
2804,41.322365,-71.679251,ASHAWAY,RI,WASHINGTON,STANDARD
20146,39.085309,-77.645224,ASHBURN,VA,LOUDOUN,STANDARD
1430,42.654906,-71.920942,ASHBURNHAM,MA,WORCESTER,STANDARD
1431,42.446396,-71.459405,ASHBY,MA,MIDDLESEX,STANDARD
41512,37.462655,-82.448017,ASHCAMP,KY,PIKE,STANDARD
71822,33.704625,-94.130221,ASHDOWN,AR,LITTLE RIVER,STANDARD
27203,35.708376,-79.85213,ASHEBORO,NC,RANDOLPH,STANDARD
40803,37.011357,-83.4553,ASHER,KY,LESLIE,PO BOX ONLY
78827,28.448923,-99.759184,ASHERTON,TX,DIMMIT,STANDARD
28801,35.602711,-82.567281,ASHEVILLE,NC,BUNCOMBE,STANDARD
1330,42.562391,-72.738152,ASHFIELD,MA,FRANKLIN,STANDARD
6278,41.889043,-72.147561,ASHFORD,CT,WINDHAM,STANDARD
53003,43.217506,-88.525315,ASHIPPUN,WI,DODGE,PO BOX ONLY
60911,40.876259,-87.973929,ASHKUM,IL,IROQUOIS,STANDARD
1721,42.446396,-71.459405,ASHLAND,MA,MIDDLESEX,STANDARD
37015,36.297807,-87.083657,ASHLAND CITY,TN,CHEATHAM,STANDARD
43003,40.389346,-82.98071,ASHLEY,OH,DELAWARE,STANDARD
1222,42.185969,-73.318695,ASHLEY FALLS,MA,BERKSHIRE,STANDARD
61912,39.531041,-88.040616,ASHMORE,IL,COLES,STANDARD
44004,41.772583,-80.74349,ASHTABULA,OH,ASHTABULA,STANDARD
20861,39.151468,-76.994498,ASHTON,MD,MONTGOMERY,STANDARD
3441,42.777271,-72.444106,ASHUELOT,NH,CHESHIRE,STANDARD
14710,42.084481,-79.391738,ASHVILLE,NY,CHAUTAUQUA,STANDARD
97711,44.538351,-121.321903,ASHWOOD,OR,JEFFERSON,STANDARD
55704,46.215511,-92.759076,ASKOV,MN,PINE,STANDARD
99402,46.174099,-117.118489,ASOTIN,WA,ASOTIN,STANDARD
81611,39.169324,-106.776744,ASPEN,CO,PITKIN,STANDARD
79502,33.139647,-100.224966,ASPERMONT,TX,STONEWALL,STANDARD
17304,39.976602,-77.227126,ASPERS,PA,ADAMS,STANDARD
51432,41.911924,-95.135602,ASPINWALL,IA,CRAWFORD,PO BOX ONLY
67416,38.688891,-97.59426,ASSARIA,KS,SALINE,STANDARD
23302,37.865814,-75.527697,ASSAWOMAN,VA,ACCOMACK,STANDARD
2702,41.782993,-71.017328,ASSONET,MA,BRISTOL,STANDARD
62510,39.527214,-89.249643,ASSUMPTION,IL,CHRISTIAN,STANDARD
34705,28.706723,-81.718455,ASTATULA,FL,LAKE,STANDARD
19014,39.866766,-75.398537,ASTON,PA,DELAWARE,STANDARD
32102,29.174011,-81.575044,ASTOR,FL,LAKE,STANDARD
11102,40.770808,-73.92516,ASTORIA,NY,QUEENS,STANDARD
52720,41.475075,-91.16406,ATALISSA,IA,MUSCATINE,STANDARD
93422,35.464793,-120.712459,ATASCADERO,CA,SAN LUIS OBISPO,STANDARD
78002,29.279376,-98.735851,ATASCOSA,TX,BEXAR,STANDARD
66002,39.535948,-95.225098,ATCHISON,KS,ATCHISON,STANDARD
8004,39.760048,-74.866534,ATCO,NJ,CAMDEN,STANDARD
19310,39.941554,-75.957993,ATGLEN,PA,CHESTER,STANDARD
54104,45.420602,-88.246901,ATHELSTANE,WI,MARINETTE,STANDARD
97813,45.82394,-118.524881,ATHENA,OR,UMATILLA,STANDARD
4912,44.9227,-69.67668,ATHENS,ME,SOMERSET,STANDARD
94027,37.450627,-122.199439,ATHERTON,CA,SAN MATEO,STANDARD
1331,42.547302,-72.183903,ATHOL,MA,WORCESTER,STANDARD
14010,42.768413,-78.887094,ATHOL SPRINGS,NY,ERIE,PO BOX ONLY
99547,54.24018,-176.787412,ATKA,AK,ALEUTIANS WEST,PO BOX ONLY
24311,36.869374,-81.399235,ATKINS,VA,SMYTH,STANDARD
3811,42.878366,-71.159035,ATKINSON,NH,ROCKINGHAM,STANDARD
14808,42.562012,-77.468518,ATLANTA,NY,STEUBEN,STANDARD
16111,41.524812,-80.32056,ATLANTIC,PA,CRAWFORD,STANDARD
11509,40.588854,-73.72709,ATLANTIC BEACH,NY,NASSAU,STANDARD
8401,39.486848,-74.643014,ATLANTIC CITY,NJ,ATLANTIC,STANDARD
7716,40.404762,-74.05617,ATLANTIC HIGHLANDS,NJ,MONMOUTH,STANDARD
49905,47.072716,-88.634939,ATLANTIC MINE,MI,HOUGHTON,STANDARD
48411,42.940019,-83.536923,ATLAS,MI,GENESEE,PO BOX ONLY
15004,40.341349,-80.382247,ATLASBURG,PA,WASHINGTON,PO BOX ONLY
36502,31.119972,-87.470001,ATMORE,AL,ESCAMBIA,STANDARD
38004,35.454301,-89.809562,ATOKA,TN,TIPTON,STANDARD
83215,43.244795,-112.297912,ATOMIC CITY,ID,BINGHAM,PO BOX ONLY
99791,70.494693,-157.441073,ATQASUK,AK,NORTH SLOPE,PO BOX ONLY
35954,34.051848,-86.061397,ATTALLA,AL,ETOWAH,STANDARD
31715,30.835331,-84.511949,ATTAPULGUS,GA,DECATUR,STANDARD
14011,42.699424,-78.287793,ATTICA,NY,WYOMING,STANDARD
2703,41.938976,-71.302297,ATTLEBORO,MA,BRISTOL,STANDARD
2763,41.972584,-71.308229,ATTLEBORO FALLS,MA,BRISTOL,STANDARD
44201,41.040507,-81.194614,ATWATER,OH,PORTAGE,STANDARD
38220,35.98991,-88.635869,ATWOOD,TN,CARROLL,STANDARD
48703,44.063621,-83.686379,AU GRES,MI,ARENAC,STANDARD
12912,44.711326,-73.648386,AU SABLE FORKS,NY,CLINTON,STANDARD
49806,46.444586,-86.911506,AU TRAIN,MI,ALGER,STANDARD
93602,37.075671,-119.253991,AUBERRY,CA,FRESNO,STANDARD
72311,34.719477,-90.89691,AUBREY,AR,LEE,PO BOX ONLY
1501,42.184835,-71.947184,AUBURN,MA,WORCESTER,STANDARD
48321,42.660091,-83.3863,AUBURN HILLS,MI,OAKLAND,STANDARD
36849,32.578185,-85.349003,AUBURN UNIVERSITY,AL,LEE,STANDARD
2466,42.346696,-71.224957,AUBURNDALE,MA,MIDDLESEX,STANDARD
37016,35.933832,-86.112561,AUBURNTOWN,TN,CANNON,STANDARD
8106,39.828349,-74.994647,AUDUBON,NJ,CAMDEN,STANDARD
4330,44.351642,-69.803773,AUGUSTA,ME,KENNEBEC,STANDARD
24411,38.091705,-79.322363,AUGUSTA SPRINGS,VA,AUGUSTA,PO BOX ONLY
99821,58.449413,-134.700348,AUKE BAY,AK,JUNEAU,STANDARD
27805,36.169398,-77.097225,AULANDER,NC,BERTIE,STANDARD
80610,40.675794,-104.607073,AULT,CO,WELD,STANDARD
15713,40.61927,-79.083982,AULTMAN,PA,INDIANA,STANDARD
97325,44.799503,-122.900739,AUMSVILLE,OR,MARION,STANDARD
51005,42.719513,-95.534693,AURELIA,IA,CHEROKEE,STANDARD
12016,42.910206,-74.423606,AURIESVILLE,NY,MONTGOMERY,STANDARD
4408,44.641873,-68.391481,AURORA,ME,HANCOCK,STANDARD
30106,33.836897,-84.630729,AUSTELL,GA,COBB,STANDARD
12017,42.309805,-73.565617,AUSTERLITZ,NY,COLUMBIA,STANDARD
16720,41.615099,-77.957975,AUSTIN,PA,POTTER,STANDARD
44010,41.772459,-80.856463,AUSTINBURG,OH,ASHTABULA,STANDARD
24312,36.854655,-80.922512,AUSTINVILLE,VA,WYTHE,STANDARD
77950,28.308115,-97.152097,AUSTWELL,TX,REFUGIO,PO BOX ONLY
36003,32.450328,-86.721712,AUTAUGAVILLE,AL,AUTAUGA,STANDARD
24917,37.975595,-80.426874,AUTO,WV,GREENBRIER,STANDARD
28318,35.066726,-78.590479,AUTRYVILLE,NC,SAMPSON,STANDARD
41602,37.715759,-82.695892,AUXIER,KY,FLOYD,STANDARD
65231,39.008551,-91.911773,AUXVASSE,MO,CALLAWAY,STANDARD
13303,43.364242,-75.468514,AVA,NY,ONEIDA,STANDARD
8202,39.112027,-74.731427,AVALON,NJ,CAPE MAY,STANDARD
74001,36.490056,-96.061608,AVANT,OK,OSAGE,PO BOX ONLY
41713,37.22539,-83.273609,AVAWAM,KY,PERRY,PO BOX ONLY
15312,40.200737,-80.267148,AVELLA,PA,WASHINGTON,STANDARD
93204,36.003134,-120.128716,AVENAL,CA,KINGS,STANDARD
7001,40.582845,-74.27524,AVENEL,NJ,MIDDLESEX,STANDARD
20609,38.300217,-76.743445,AVENUE,MD,SAINT MARYS,STANDARD
30803,33.141307,-82.527009,AVERA,GA,JEFFERSON,STANDARD
